Target_Child,hæmse,18
Target_Child,sæbæħet,18
Target_Child,ʕæʒæl,18
Target_Child,ʃæhiræ,18
Target_Child,maeʕmelʃ,18
Target_Child,Hassona,18
Target_Child,ʔennoonnae,18
Target_Child,ʔelʔostaeaez,18
Target_Child,bijʔuulluhum,18
Target_Child,jermi,18
Target_Child,raʃ,18
Target_Child,ћaejeklu,18
Target_Child,daexxael,18
Target_Child,ɡaeaetlaehae,18
Target_Child,ʔiʃaebaeket,18
Target_Child,jenaezzelhae,18
Target_Child,baʕraf,18
Target_Child,biʕmelu,18
Target_Child,koot,18
Target_Child,ʔaeʃoofu,18
Target_Child,ʔeʃteri,18
Target_Child,ʕaemaelhae,18
Target_Child,ʃaeklu,18
